Currency,Indicator,Time_Slot,Mean_Volatility,Median_Volatility,Std_Volatility,Min_Volatility,Max_Volatility,Sample_Count,Mean_Vol_S,Median_Vol_S,Count_S,Mean_Vol_M,Median_Vol_M,Count_M,Mean_Vol_L,Median_Vol_L,Count_L,Lower_Bound_S_M,Upper_Bound_M_L
HKD,労働の日,12_15_JST,64.29999999999973,64.29999999999973,,64.29999999999973,64.29999999999973,1,,,0,,,0,,,0,,
HKD,労働の日,15_21_JST,30.440000000000055,30.440000000000055,,30.440000000000055,30.440000000000055,1,,,0,,,0,,,0,,
HKD,労働の日,21_24_JST,9.269999999999982,9.269999999999982,,9.269999999999982,9.269999999999982,1,,,0,,,0,,,0,,
MXN,労働の日,00_03_JST,22.86999999999989,22.86999999999989,,22.86999999999989,22.86999999999989,1,,,0,,,0,,,0,,
MXN,労働の日,03_06_JST,14.639999999999873,14.639999999999873,,14.639999999999873,14.639999999999873,1,,,0,,,0,,,0,,
MXN,労働の日,07_09_JST,19.609999999999673,19.609999999999673,,19.609999999999673,19.609999999999673,1,,,0,,,0,,,0,,
MXN,労働の日,09_12_JST,7.319999999999709,7.319999999999709,,7.319999999999709,7.319999999999709,1,,,0,,,0,,,0,,
MXN,労働の日,12_15_JST,64.29999999999973,64.29999999999973,,64.29999999999973,64.29999999999973,1,,,0,,,0,,,0,,
MXN,労働の日,15_21_JST,30.440000000000055,30.440000000000055,,30.440000000000055,30.440000000000055,1,,,0,,,0,,,0,,
MXN,労働の日,21_24_JST,9.269999999999982,9.269999999999982,,9.269999999999982,9.269999999999982,1,,,0,,,0,,,0,,
MXN,財政収支,00_03_JST,11.30916666666667,8.259999999999991,5.923132553170171,4.460000000000036,22.86999999999989,12,6.042500000000018,6.134999999999991,4,9.68500000000006,8.259999999999991,4,18.199999999999932,17.589999999999918,4,7.591199999999917,14.594600000000309
MXN,財政収支,03_06_JST,10.490000000000085,8.77000000000021,7.414317843936112,4.300000000000182,32.11000000000013,12,5.5625,5.694999999999936,4,8.677500000000123,8.77000000000021,4,17.230000000000132,13.345000000000027,4,7.0828999999999,9.868400000000237
MXN,財政収支,07_09_JST,9.15454545454552,7.200000000000273,6.194851674796279,4.3400000000001455,22.940000000000055,11,5.100000000000136,4.880000000000109,4,7.096666666666806,7.200000000000273,3,14.75249999999994,14.375,4,6.471000000000095,7.279999999999927
MXN,財政収支,09_12_JST,5.80714285714287,6.2800000000002,1.3428292803592683,3.550000000000182,7.319999999999709,7,,,0,,,0,,,0,,
MXN,財政収支,12_15_JST,22.431428571428437,15.429999999999836,19.626598812641483,6.739999999999782,64.29999999999973,7,,,0,,,0,,,0,,
MXN,財政収支,15_21_JST,20.764285714285897,17.200000000000273,8.307749107796573,12.950000000000273,33.80000000000018,7,,,0,,,0,,,0,,
MXN,財政収支,21_24_JST,7.544285714285642,7.2199999999998,4.640337118295217,1.4700000000002547,16.5,7,,,0,,,0,,,0,,
AUD,AIG製造業指数,00_03_JST,,,,,,0,,,0,,,0,,,0,,
AUD,AIG製造業指数,03_06_JST,,,,,,0,,,0,,,0,,,0,,
